"日期","时间","证券代码","证券名称","买/卖","数量","成交价","成交金额","平仓盈亏","交易费用","成交类型"
"2015-12-22","2015-12-22 09:30:00.000","600612.SH","老凤祥","卖出","3700","46.12","170644","16794.61 / 10.92%","221.84","普通成交"
"2015-12-22","2015-12-22 09:30:00.000","600966.SH","博汇纸业","卖出","49200","4.01","197292","8370.38 / 4.43%","256.48","普通成交"
"2015-12-22","2015-12-22 09:30:00.000","002374.SZ","丽鹏股份","卖出","6100","18.04","110044","4291.55 / 4.06%","143.06","普通成交"
"2015-12-22","2015-12-22 09:30:00.000","603003.SH","龙宇燃油","卖出","7600","23.88","181488","19635.46 / 12.13%","235.93","普通成交"
"2015-12-22","2015-12-22 09:30:00.000","600987.SH","航民股份","卖出","11300","12.73","143849","8498.54 / 6.28%","187","普通成交"
"2015-12-21","2015-12-21 09:30:00.000","600966.SH","博汇纸业","买入","300","3.96","1188","--","5","普通成交"
"2015-12-21","2015-12-21 09:30:00.000","300167.SZ","迪威视讯","卖出","100","22.5","2250","49.62 / 2.26%","7.25","普通成交"
"2015-12-18","2015-12-18 09:30:00.000","600987.SH","航民股份","买入","300","12.62","3786","--","5","普通成交"
"2015-12-18","2015-12-18 09:30:00.000","600966.SH","博汇纸业","卖出","600","3.99","2394","90.58 / 3.93%","7.39","普通成交"
"2015-12-17","2015-12-17 09:30:00.000","603003.SH","龙宇燃油","卖出","100","22.54","2254","124.36 / 5.84%","7.25","普通成交"
"2015-12-17","2015-12-17 09:30:00.000","600966.SH","博汇纸业","买入","400","3.84","1536","--","5","普通成交"
"2015-12-16","2015-12-16 09:30:00.000","600966.SH","博汇纸业","买入","300","3.83","1149","--","5","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","603003.SH","龙宇燃油","买入","7700","21.29","163933","--","49.18","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","600987.SH","航民股份","买入","7400","12.12","89688","--","26.91","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","600966.SH","博汇纸业","卖出","200","3.79","758","-9.77 / -1.27%","5.76","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","002374.SZ","丽鹏股份","买入","100","16.94","1694","--","5","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","300348.SZ","长亮科技","卖出","1900","72","136800","4120.21 / 3.11%","177.84","普通成交"
"2015-12-15","2015-12-15 09:30:00.000","002656.SZ","卡奴迪路","卖出","4800","25.01","120048","23065.33 / 23.78%","156.06","普通成交"
"2015-12-14","2015-12-14 09:30:00.000","600987.SH","航民股份","买入","3600","11.62","41832","--","12.55","普通成交"
"2015-12-14","2015-12-14 09:30:00.000","600966.SH","博汇纸业","卖出","600","3.66","2196","-107.32 / -4.66%","7.2","普通成交"
"2015-12-14","2015-12-14 09:30:00.000","600612.SH","老凤祥","卖出","300","40.88","12264","-210.28 / -1.69%","17.26","普通成交"
"2015-12-14","2015-12-14 09:30:00.000","300167.SZ","迪威视讯","卖出","1400","20.1","28140","-2665.38 / -8.65%","36.58","普通成交"
"2015-12-11","2015-12-11 09:30:00.000","600966.SH","博汇纸业","买入","700","3.7","2590","--","5","普通成交"
"2015-12-11","2015-12-11 09:30:00.000","300167.SZ","迪威视讯","卖出","100","20.4","2040","-160.38 / -7.29%","7.04","普通成交"
"2015-12-11","2015-12-11 09:30:00.000","002656.SZ","卡奴迪路","买入","200","23.6","4720","--","5","普通成交"
"2015-12-10","2015-12-10 09:30:00.000","300167.SZ","迪威视讯","买入","200","20.01","4002","--","5","普通成交"
"2015-12-10","2015-12-10 09:30:00.000","002656.SZ","卡奴迪路","卖出","300","24.27","7281","1264.2 / 21.01%","12.28","普通成交"
"2015-12-10","2015-12-10 09:30:00.000","002374.SZ","丽鹏股份","买入","200","16.2","3240","--","5","普通成交"
"2015-12-09","2015-12-09 09:30:00.000","600966.SH","博汇纸业","买入","300","3.75","1125","--","5","普通成交"
"2015-12-09","2015-12-09 09:30:00.000","300167.SZ","迪威视讯","买入","100","20.24","2024","--","5","普通成交"
"2015-12-09","2015-12-09 09:30:00.000","002656.SZ","卡奴迪路","卖出","300","23.4","7020","1003.2 / 16.67%","12.02","普通成交"
"2015-12-09","2015-12-09 09:30:00.000","002374.SZ","丽鹏股份","买入","100","16.35","1635","--","5","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","600966.SH","博汇纸业","买入","47000","3.84","180480","--","54.14","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","300348.SZ","长亮科技","买入","1500","69.8","104700","--","31.41","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","300167.SZ","迪威视讯","买入","100","21.35","2135","--","5","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","002656.SZ","卡奴迪路","卖出","300","22.7","6810","793.2 / 13.18%","11.81","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","000663.SZ","永安林业","卖出","7600","17.9","136040","12035.74 / 9.71%","176.85","普通成交"
"2015-12-08","2015-12-08 09:30:00.000","603003.SH","龙宇燃油","卖出","6800","21.73","147764","6.59 / 0.0%","192.09","普通成交"
"2015-12-07","2015-12-07 09:30:00.000","600966.SH","博汇纸业","买入","1600","3.84","6144","--","5","普通成交"
"2015-12-07","2015-12-07 09:30:00.000","300348.SZ","长亮科技","买入","400","69.85","27940","--","8.38","普通成交"
"2015-12-07","2015-12-07 09:30:00.000","300167.SZ","迪威视讯","买入","1100","21.2","23320","--","7","普通成交"
"2015-12-07","2015-12-07 09:30:00.000","002374.SZ","丽鹏股份","卖出","3000","17.37","52110","-83.92 / -0.16%","67.74","普通成交"
"2015-12-07","2015-12-07 09:30:00.000","000663.SZ","永安林业","卖出","300","17.6","5280","385.09 / 7.87%","10.28","普通成交"
"2015-12-04","2015-12-04 09:30:00.000","002374.SZ","丽鹏股份","买入","100","17.14","1714","--","5","普通成交"
"2015-12-03","2015-12-03 09:30:00.000","603003.SH","龙宇燃油","卖出","100","22.23","2223","50.1 / 2.31%","7.22","普通成交"
"2015-12-03","2015-12-03 09:30:00.000","002374.SZ","丽鹏股份","买入","100","16.94","1694","--","5","普通成交"
"2015-12-02","2015-12-02 09:30:00.000","603003.SH","龙宇燃油","买入","100","21.85","2185","--","5","普通成交"
"2015-12-02","2015-12-02 09:30:00.000","600612.SH","老凤祥","买入","100","40.3","4030","--","5","普通成交"
"2015-12-02","2015-12-02 09:30:00.000","300167.SZ","迪威视讯","买入","100","21.34","2134","--","5","普通成交"
"2015-12-02","2015-12-02 09:30:00.000","002656.SZ","卡奴迪路","卖出","100","21.73","2173","167.4 / 8.35%","7.17","普通成交"
"2015-12-02","2015-12-02 09:30:00.000","002374.SZ","丽鹏股份","卖出","100","17.45","1745","4.48 / 0.26%","6.75","普通成交"
"2015-12-01","2015-12-01 09:30:00.000","603003.SH","龙宇燃油","卖出","100","22.2","2220","47.35 / 2.18%","7.22","普通成交"
"2015-12-01","2015-12-01 09:30:00.000","300167.SZ","迪威视讯","买入","200","21.6","4320","--","5","普通成交"
"2015-12-01","2015-12-01 09:30:00.000","002656.SZ","卡奴迪路","卖出","200","21.1","4220","208.8 / 5.21%","9.22","普通成交"
"2015-12-01","2015-12-01 09:30:00.000","000663.SZ","永安林业","买入","100","16.38","1638","--","5","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","603003.SH","龙宇燃油","买入","6900","21.72","149868","--","44.96","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","600612.SH","老凤祥","买入","3900","41.6","162240","--","48.67","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","300167.SZ","迪威视讯","买入","5600","22.29","124824","--","37.45","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","002656.SZ","卡奴迪路","买入","5800","20.05","116290","--","34.89","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","002374.SZ","丽鹏股份","买入","8600","17.4","149640","--","44.89","普通成交"
"2015-11-30","2015-11-30 09:30:00.000","000663.SZ","永安林业","买入","7800","16.31","127218","--","38.17","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","002593.SZ","日上集团","卖出","6100","21.91","133651","29611.26 / 28.46%","173.75","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","600548.SH","深高速","卖出","27200","6.83","185776","11779.1 / 6.77%","241.51","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","000906.SZ","物产中拓","卖出","6100","14.8","90280","13962.36 / 18.3%","117.36","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","603003.SH","龙宇燃油","卖出","6600","18.01","118866","-5415.23 / -4.36%","154.53","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","002713.SZ","东易日盛","卖出","7200","20.19","145368","12719.64 / 9.59%","188.98","普通成交"
"2015-11-03","2015-11-03 09:30:00.000","300202.SZ","聚龙股份","卖出","5900","27.5","162250","35648.69 / 28.16%","210.93","普通成交"
"2015-11-02","2015-11-02 09:30:00.000","603003.SH","龙宇燃油","买入","100","18.29","1829","--","5","普通成交"
"2015-11-02","2015-11-02 09:30:00.000","600548.SH","深高速","买入","500","6.61","3305","--","5","普通成交"
"2015-11-02","2015-11-02 09:30:00.000","300202.SZ","聚龙股份","卖出","100","24.25","2425","279.22 / 13.01%","7.43","普通成交"
"2015-11-02","2015-11-02 09:30:00.000","002593.SZ","日上集团","卖出","100","21.4","2140","434.43 / 25.47%","7.14","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","603003.SH","龙宇燃油","买入","200","20.58","4116","--","5","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","600548.SH","深高速","卖出","600","6.88","4128","292.34 / 7.62%","9.13","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","300202.SZ","聚龙股份","买入","200","25.1","5020","--","5","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","002713.SZ","东易日盛","买入","200","20.93","4186","--","5","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","002593.SZ","日上集团","卖出","300","21.5","6450","1333.29 / 26.06%","11.45","普通成交"
"2015-10-30","2015-10-30 09:30:00.000","000906.SZ","物产中拓","卖出","100","16.2","1620","368.89 / 29.49%","6.62","普通成交"
"2015-10-29","2015-10-29 09:30:00.000","603003.SH","龙宇燃油","买入","200","21.18","4236","--","5","普通成交"
"2015-10-29","2015-10-29 09:30:00.000","600548.SH","深高速","卖出","900","6.6","5940","186.51 / 3.24%","10.94","普通成交"
"2015-10-29","2015-10-29 09:30:00.000","002713.SZ","东易日盛","买入","300","21","6300","--","5","普通成交"
"2015-10-29","2015-10-29 09:30:00.000","002593.SZ","日上集团","卖出","100","20.08","2008","302.43 / 17.73%","7.01","普通成交"
"2015-10-29","2015-10-29 09:30:00.000","000906.SZ","物产中拓","卖出","200","15.8","3160","657.78 / 26.29%","8.16","普通成交"
"2015-10-28","2015-10-28 09:30:00.000","603003.SH","龙宇燃油","卖出","100","21.18","2118","247.75 / 13.25%","7.12","普通成交"
"2015-10-28","2015-10-28 09:30:00.000","600548.SH","深高速","买入","400","6.36","2544","--","5","普通成交"
"2015-10-28","2015-10-28 09:30:00.000","300202.SZ","聚龙股份","买入","100","24.81","2481","--","5","普通成交"
"2015-10-28","2015-10-28 09:30:00.000","002713.SZ","东易日盛","买入","200","21.8","4360","--","5","普通成交"
"2015-10-28","2015-10-28 09:30:00.000","000906.SZ","物产中拓","卖出","300","15.61","4683","929.67 / 24.77%","9.68","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","603003.SH","龙宇燃油","卖出","200","20.74","4148","407.5 / 10.89%","9.15","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","600548.SH","深高速","买入","400","6.44","2576","--","5","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","300202.SZ","聚龙股份","买入","200","25.36","5072","--","5","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","002713.SZ","东易日盛","卖出","300","22.3","6690","1253.66 / 23.06%","11.69","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","002593.SZ","日上集团","买入","100","19","1900","--","5","普通成交"
"2015-10-27","2015-10-27 09:30:00.000","000906.SZ","物产中拓","买入","100","14","1400","--","5","普通成交"
"2015-10-26","2015-10-26 09:30:00.000","603003.SH","龙宇燃油","买入","100","19.99","1999","--","5","普通成交"
"2015-10-26","2015-10-26 09:30:00.000","600548.SH","深高速","买入","900","6.53","5877","--","5","普通成交"
"2015-10-26","2015-10-26 09:30:00.000","300202.SZ","聚龙股份","卖出","300","26.61","7983","1647.05 / 26.0%","12.98","普通成交"
"2015-10-26","2015-10-26 09:30:00.000","002713.SZ","东易日盛","卖出","200","21.89","4378","753.77 / 20.8%","9.38","普通成交"
"2015-10-23","2015-10-23 09:30:00.000","600548.SH","深高速","买入","300","6.35","1905","--","5","普通成交"
"2015-10-23","2015-10-23 09:30:00.000","002593.SZ","日上集团","买入","200","18.15","3630","--","5","普通成交"
"2015-10-22","2015-10-22 09:30:00.000","603003.SH","龙宇燃油","买入","200","18.15","3630","--","5","普通成交"
"2015-10-22","2015-10-22 09:30:00.000","600548.SH","深高速","卖出","700","6.17","4319","-152.29 / -3.41%","9.32","普通成交"
"2015-10-22","2015-10-22 09:30:00.000","300202.SZ","聚龙股份","卖出","200","22.8","4560","336.03 / 7.96%","9.56","普通成交"
"2015-10-22","2015-10-22 09:30:00.000","002593.SZ","日上集团","买入","100","17.15","1715","--","5","普通成交"
"2015-10-21","2015-10-21 09:30:00.000","600548.SH","深高速","买入","100","6.49","649","--","5","普通成交"
"2015-10-21","2015-10-21 09:30:00.000","002713.SZ","东易日盛","卖出","100","21.11","2111","298.89 / 16.49%","7.11","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","603003.SH","龙宇燃油","买入","200","19.2","3840","--","5","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","600548.SH","深高速","买入","17400","6.35","110490","--","33.15","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","002713.SZ","东易日盛","卖出","200","20.16","4032","407.77 / 11.25%","9.03","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","002593.SZ","日上集团","卖出","200","19.48","3896","498.98 / 14.69%","8.9","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","000906.SZ","物产中拓","买入","100","14","1400","--","5","普通成交"
"2015-10-20","2015-10-20 09:30:00.000","300350.SZ","华鹏飞","卖出","3100","35.16","108996","20557.47 / 23.24%","141.69","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","600548.SH","深高速","买入","9400","6.45","60630","--","18.19","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","300350.SZ","华鹏飞","卖出","100","36.91","3691","838.14 / 29.38%","8.69","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","300202.SZ","聚龙股份","卖出","100","24","2400","288.02 / 13.64%","7.4","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","002713.SZ","东易日盛","买入","700","20.3","14210","--","5","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","002593.SZ","日上集团","卖出","600","19","11400","1208.94 / 11.86%","16.4","普通成交"
"2015-10-19","2015-10-19 09:30:00.000","000906.SZ","物产中拓","卖出","3800","14.88","56544","9181.8 / 19.39%","73.51","普通成交"
"2015-10-16","2015-10-16 09:30:00.000","603003.SH","龙宇燃油","买入","100","19.9","1990","--","5","普通成交"
"2015-10-16","2015-10-16 09:30:00.000","300202.SZ","聚龙股份","卖出","100","23.85","2385","273.02 / 12.93%","7.39","普通成交"
"2015-10-16","2015-10-16 09:30:00.000","002713.SZ","东易日盛","买入","100","19.5","1950","--","5","普通成交"
"2015-10-15","2015-10-15 09:30:00.000","603003.SH","龙宇燃油","买入","100","19","1900","--","5","普通成交"
"2015-10-15","2015-10-15 09:30:00.000","300202.SZ","聚龙股份","买入","200","21.5","4300","--","5","普通成交"
"2015-10-15","2015-10-15 09:30:00.000","002713.SZ","东易日盛","买入","100","18.35","1835","--","5","普通成交"
"2015-10-15","2015-10-15 09:30:00.000","000906.SZ","物产中拓","卖出","400","13.7","5480","494.5 / 9.92%","10.48","普通成交"
"2015-10-14","2015-10-14 09:30:00.000","603003.SH","龙宇燃油","买入","300","19.45","5835","--","5","普通成交"
"2015-10-14","2015-10-14 09:30:00.000","300350.SZ","华鹏飞","卖出","300","35.48","10644","2085.43 / 24.37%","15.64","普通成交"
"2015-10-13","2015-10-13 09:30:00.000","603003.SH","龙宇燃油","买入","200","19.11","3822","--","5","普通成交"
"2015-10-13","2015-10-13 09:30:00.000","300202.SZ","聚龙股份","卖出","100","22.29","2229","118.37 / 5.61%","7.23","普通成交"
"2015-10-13","2015-10-13 09:30:00.000","000906.SZ","物产中拓","卖出","100","13","1300","53.63 / 4.3%","6.3","普通成交"
"2015-10-12","2015-10-12 09:30:00.000","603003.SH","龙宇燃油","买入","5200","18.58","96616","--","28.98","普通成交"
"2015-10-12","2015-10-12 09:30:00.000","300350.SZ","华鹏飞","买入","3500","28.52","99820","--","29.95","普通成交"
